Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
America/New_York UTC-05:00,2021-01-19 11:00:00,15,5,4,5,411.1,5.6,42.0,48.8,8.3,,
America/New_York UTC-05:00,2021-01-19 10:00:00,15,5,4,4,410.2,4.9,40.8,50.8,10.5,,
America/New_York UTC-05:00,2021-01-19 09:00:00,19,7,5,6,415.0,4.2,39.5,55.7,12,,
America/New_York UTC-05:00,2021-01-19 08:00:00,30,10,7,8,426.6,2.7,36.9,63.7,12.5,,
America/New_York UTC-05:00,2021-01-19 07:00:00,37,13,9,10,435.7,2.5,36.5,66.7,9.8,,
America/New_York UTC-05:00,2021-01-19 06:00:00,38,13,9,10,434.5,2.3,36.1,67.6,7.9,,
America/New_York UTC-05:00,2021-01-19 05:00:00,31,11,7,8,422.4,2.2,35.9,66.5,7.6,,
America/New_York UTC-05:00,2021-01-19 04:00:00,29,10,7,7,420.4,2.5,36.6,65.2,7.8,,
America/New_York UTC-05:00,2021-01-19 03:00:00,25,9,6,7,419.7,2.4,36.3,65.0,8.5,,
America/New_York UTC-05:00,2021-01-19 02:00:00,22,8,5,6,420.3,2.1,35.7,65.0,7.7,,
America/New_York UTC-05:00,2021-01-19 01:00:00,20,7,5,5,418.8,2.1,35.9,64.2,6.5,,
America/New_York UTC-05:00,2021-01-19 00:00:00,18,6,4,5,413.9,2.5,36.5,62.7,6.1,,
America/New_York UTC-05:00,2021-01-18 23:00:00,17,6,4,4,416.3,3.3,38.0,61.5,7.1,,
America/New_York UTC-05:00,2021-01-18 22:00:00,13,5,3,3,416.9,3.9,39.0,60.7,5.5,,
America/New_York UTC-05:00,2021-01-18 21:00:00,11,4,3,3,419.0,4.4,39.9,59.7,7.2,,
America/New_York UTC-05:00,2021-01-18 20:00:00,9,3,2,2,422.9,5.1,41.2,57.6,7,,
America/New_York UTC-05:00,2021-01-18 19:00:00,11,4,3,3,424.7,5.7,42.3,54.1,7.8,,
America/New_York UTC-05:00,2021-01-18 18:00:00,9,3,2,3,424.2,6.0,42.8,51.8,6.9,,
America/New_York UTC-05:00,2021-01-18 17:00:00,9,3,2,3,421.9,6.4,43.5,50.7,4.8,,
America/New_York UTC-05:00,2021-01-18 16:00:00,6,2,1,2,418.9,7.2,45.0,47.2,4.1,,
America/New_York UTC-05:00,2021-01-18 15:00:00,7,3,2,3,415.4,8.1,46.5,46.9,4.1,,
America/New_York UTC-05:00,2021-01-18 14:00:00,9,3,2,3,415.5,8.2,46.8,49.1,3.2,,
America/New_York UTC-05:00,2021-01-18 13:00:00,13,4,3,4,416.2,7.8,46.1,52.4,3.5,,
America/New_York UTC-05:00,2021-01-18 12:00:00,12,4,3,4,415.3,8.4,47.1,51.4,3.4,,
America/New_York UTC-05:00,2021-01-18 11:00:00,13,5,3,4,413.0,7.3,45.1,52.9,5.4,,
America/New_York UTC-05:00,2021-01-18 10:00:00,16,5,4,4,415.4,6.5,43.8,58.1,6.7,,
America/New_York UTC-05:00,2021-01-18 09:00:00,25,9,6,6,422.9,5.7,42.3,64.6,,,
America/New_York UTC-05:00,2021-01-18 08:00:00,28,10,7,7,439.4,4.7,40.5,68.5,10.1,,
America/New_York UTC-05:00,2021-01-18 07:00:00,26,9,6,7,425.9,3.7,38.6,69.9,,,
America/New_York UTC-05:00,2021-01-18 06:00:00,26,9,6,6,428.0,3.6,38.5,68.5,12.5,,
America/New_York UTC-05:00,2021-01-18 05:00:00,33,11,8,8,447.1,4.0,39.1,66.3,11.1,,
America/New_York UTC-05:00,2021-01-18 04:00:00,30,11,7,8,432.8,4.6,40.3,64.2,11,,
America/New_York UTC-05:00,2021-01-18 03:00:00,31,11,8,8,434.7,5.0,41.0,63.0,10.8,,
America/New_York UTC-05:00,2021-01-18 02:00:00,31,11,8,8,428.1,5.1,41.2,63.0,9.8,,
America/New_York UTC-05:00,2021-01-18 01:00:00,31,11,8,8,425.4,5.4,41.8,62.0,7.1,,
America/New_York UTC-05:00,2021-01-18 00:00:00,31,11,7,8,426.1,6.1,42.9,61.1,8.2,,
America/New_York UTC-05:00,2021-01-17 23:00:00,26,9,6,7,419.7,6.4,43.6,58.6,7.7,,
America/New_York UTC-05:00,2021-01-17 22:00:00,21,7,5,5,416.2,6.3,43.4,56.1,8,,
America/New_York UTC-05:00,2021-01-17 21:00:00,17,6,4,4,419.1,6.5,43.7,54.7,9.1,,
America/New_York UTC-05:00,2021-01-17 20:00:00,16,6,4,4,419.6,6.6,44.0,54.6,8.5,,
America/New_York UTC-05:00,2021-01-17 19:00:00,19,7,5,5,419.7,6.9,44.4,54.6,8.1,,
America/New_York UTC-05:00,2021-01-17 18:00:00,26,9,6,7,416.8,6.9,44.5,54.0,8.3,,
America/New_York UTC-05:00,2021-01-17 17:00:00,20,7,5,5,413.0,7.0,44.5,53.8,6.8,,
America/New_York UTC-05:00,2021-01-17 16:00:00,22,7,5,6,412.4,7.2,44.9,53.5,4.7,,
America/New_York UTC-05:00,2021-01-17 15:00:00,17,6,4,4,412.2,7.2,45.0,53.2,3.6,,
America/New_York UTC-05:00,2021-01-17 14:00:00,13,5,3,4,411.5,7.4,45.4,52.8,3,,
America/New_York UTC-05:00,2021-01-17 13:00:00,15,5,4,4,410.3,7.1,44.8,53.2,,,
America/New_York UTC-05:00,2021-01-17 12:00:00,17,6,4,4,409.0,6.7,44.1,53.1,6.8,,
America/New_York UTC-05:00,2021-01-17 11:00:00,17,6,4,4,409.3,6.2,43.1,54.7,11,,
America/New_York UTC-05:00,2021-01-17 10:00:00,24,8,6,6,405.4,4.9,40.9,58.9,13.9,,
America/New_York UTC-05:00,2021-01-17 09:00:00,23,8,5,6,407.0,4.3,39.8,59.8,11.9,,
America/New_York UTC-05:00,2021-01-17 08:00:00,21,7,5,5,405.1,3.4,38.1,62.5,11.1,,
America/New_York UTC-05:00,2021-01-17 07:00:00,26,9,6,7,409.1,2.8,37.0,66.1,11.7,,
America/New_York UTC-05:00,2021-01-17 06:00:00,29,10,7,7,412.2,2.8,37.0,68.8,13,,
America/New_York UTC-05:00,2021-01-17 05:00:00,31,11,7,8,415.2,2.6,36.6,71.5,12.1,,
America/New_York UTC-05:00,2021-01-17 04:00:00,32,11,8,8,415.0,2.7,36.8,70.9,10.5,,
America/New_York UTC-05:00,2021-01-17 03:00:00,28,10,7,7,414.5,2.8,37.1,70.8,7.9,,
America/New_York UTC-05:00,2021-01-17 02:00:00,25,9,6,7,405.6,3.0,37.4,70.2,8,,
America/New_York UTC-05:00,2021-01-17 01:00:00,17,6,4,5,398.9,3.2,37.7,68.2,6.5,,
America/New_York UTC-05:00,2021-01-17 00:00:00,16,6,4,5,399.2,3.2,37.8,67.0,6.6,,
America/New_York UTC-05:00,2021-01-16 23:00:00,17,6,4,5,402.0,3.4,38.2,67.1,4.8,,
America/New_York UTC-05:00,2021-01-16 22:00:00,17,6,4,5,407.7,3.9,39.0,68.3,6.2,,
America/New_York UTC-05:00,2021-01-16 21:00:00,17,6,4,5,412.2,4.5,40.0,67.8,6.2,,
America/New_York UTC-05:00,2021-01-16 20:00:00,23,8,6,6,411.3,4.8,40.6,67.1,6,,
America/New_York UTC-05:00,2021-01-16 19:00:00,18,6,4,5,416.0,5.5,41.9,68.4,7.4,,
America/New_York UTC-05:00,2021-01-16 18:00:00,15,5,4,4,415.7,6.3,43.4,67.5,6.4,,
America/New_York UTC-05:00,2021-01-16 17:00:00,367,367,317,353,415.5,7.1,44.8,66.2,4.5,,
America/New_York UTC-05:00,2021-01-16 16:00:00,1357,491,1799,2000,412.0,7.5,45.5,66.2,1.9,,
America/New_York UTC-05:00,2021-01-16 15:00:00,1357,491,1799,2000,408.1,8.2,46.8,69.0,0.9,,
America/New_York UTC-05:00,2021-01-16 14:00:00,1357,491,1799,2000,411.5,8.7,47.6,72.5,0.6,,
America/New_York UTC-05:00,2021-01-16 13:00:00,1357,491,1799,2000,413.7,9.0,48.1,76.8,0.8,,
America/New_York UTC-05:00,2021-01-16 12:00:00,1357,491,1799,2000,416.7,8.9,48.1,80.6,0.9,,
America/New_York UTC-05:00,2021-01-16 11:00:00,1357,491,1799,2000,418.9,8.8,47.9,82.7,0.7,,
America/New_York UTC-05:00,2021-01-16 10:00:00,1357,491,1799,2000,424.0,8.4,47.0,83.9,0.4,,
America/New_York UTC-05:00,2021-01-16 09:00:00,1357,491,1799,2000,424.7,8.1,46.6,84.9,0.4,,
America/New_York UTC-05:00,2021-01-16 08:00:00,1357,491,1799,2000,429.2,7.6,45.7,86.0,1.6,,
America/New_York UTC-05:00,2021-01-16 07:00:00,1357,491,1799,2000,427.0,7.2,45.0,86.0,2.3,,
America/New_York UTC-05:00,2021-01-16 06:00:00,1357,491,1799,2000,421.9,6.9,44.3,86.7,3.2,,
America/New_York UTC-05:00,2021-01-16 05:00:00,1357,491,1799,2000,422.9,7.3,45.2,86.4,4.7,,
America/New_York UTC-05:00,2021-01-16 04:00:00,1357,491,1799,2000,424.2,7.4,45.3,87.3,4.8,,
America/New_York UTC-05:00,2021-01-16 03:00:00,1357,491,1799,2000,414.1,7.3,45.1,87.1,7.7,,
America/New_York UTC-05:00,2021-01-16 02:00:00,1357,491,1799,2000,414.5,8.4,47.0,88.4,9.2,,
America/New_York UTC-05:00,2021-01-16 01:00:00,1357,491,1799,2000,410.6,8.4,47.1,90.9,6.8,,
America/New_York UTC-05:00,2021-01-16 00:00:00,1357,491,1799,2000,409.1,8.1,46.6,90.4,7.2,,
America/New_York UTC-05:00,2021-01-15 23:00:00,1357,491,1799,2000,408.5,7.7,45.9,89.2,8.7,,
America/New_York UTC-05:00,2021-01-15 22:00:00,1357,491,1799,2000,410.4,7.5,45.6,89.7,10.6,,
America/New_York UTC-05:00,2021-01-15 21:00:00,1357,491,1799,2000,411.0,7.6,45.8,88.7,12.6,,
America/New_York UTC-05:00,2021-01-15 20:00:00,1357,491,1799,2000,412.6,7.7,45.8,87.7,14.1,,
America/New_York UTC-05:00,2021-01-15 19:00:00,1357,491,1799,2000,414.4,7.8,46.1,85.9,15.9,,
America/New_York UTC-05:00,2021-01-15 18:00:00,1357,491,1799,2000,415.7,8.0,46.4,84.2,18,,
America/New_York UTC-05:00,2021-01-15 17:00:00,1357,491,1799,2000,415.6,8.0,46.3,82.4,20.1,,
America/New_York UTC-05:00,2021-01-15 16:00:00,1357,491,1799,2000,414.3,7.9,46.3,81.2,24,,
America/New_York UTC-05:00,2021-01-15 15:00:00,1357,491,1799,2000,415.9,8.0,46.5,79.6,27.8,,
America/New_York UTC-05:00,2021-01-15 14:00:00,1357,491,1799,2000,433.1,7.7,45.8,77.5,32.3,,
America/New_York UTC-05:00,2021-01-15 13:00:00,1357,491,1799,2000,451.6,7.5,45.5,75.2,34.5,,
America/New_York UTC-05:00,2021-01-15 12:00:00,1357,491,1799,2000,451.6,7.3,45.1,76.1,,,
America/New_York UTC-05:00,2021-01-15 11:00:00,1357,491,1799,2000,453.6,6.7,44.1,77.4,35.9,,
America/New_York UTC-05:00,2021-01-15 10:00:00,1357,491,1799,2000,450.9,6.2,43.1,78.8,33.5,,
America/New_York UTC-05:00,2021-01-15 09:00:00,1357,491,1799,2000,449.7,5.2,41.3,81.9,30.7,,
America/New_York UTC-05:00,2021-01-15 08:00:00,1357,491,1799,2000,451.4,4.4,39.9,83.1,27.6,,
America/New_York UTC-05:00,2021-01-15 07:00:00,1357,491,1799,2000,491.0,4.1,39.5,79.1,26.1,,
America/New_York UTC-05:00,2021-01-15 06:00:00,1317,487,1739,1933,497.6,3.8,38.9,76.4,24.9,,
America/New_York UTC-05:00,2021-01-15 05:00:00,1182,474,1534,1705,471.0,4.0,39.2,76.2,25,,
America/New_York UTC-05:00,2021-01-15 04:00:00,577,417,618,685,463.1,4.1,39.3,76.2,24.8,,
America/New_York UTC-05:00,2021-01-15 03:00:00,75,33,23,24,455.7,5.1,41.2,72.3,25.5,,
America/New_York UTC-05:00,2021-01-15 02:00:00,70,30,21,22,450.4,5.1,41.1,71.6,24.8,,
America/New_York UTC-05:00,2021-01-15 01:00:00,75,34,23,24,437.9,5.2,41.3,71.3,22.9,,
America/New_York UTC-05:00,2021-01-15 00:00:00,72,31,22,23,438.1,5.8,42.4,69.1,21.3,,
America/New_York UTC-05:00,2021-01-14 23:00:00,70,31,21,22,438.6,6.4,43.5,66.7,21.9,,
America/New_York UTC-05:00,2021-01-14 22:00:00,71,31,21,22,445.3,6.8,44.3,65.4,22.1,,
America/New_York UTC-05:00,2021-01-14 21:00:00,67,28,20,21,427.8,7.3,45.1,64.3,22.2,,
America/New_York UTC-05:00,2021-01-14 20:00:00,63,26,18,20,423.9,8.0,46.5,61.9,27.7,,
America/New_York UTC-05:00,2021-01-14 19:00:00,60,24,17,18,427.1,9.1,48.4,59.0,38.1,,
America/New_York UTC-05:00,2021-01-14 18:00:00,57,21,15,18,439.9,9.0,48.3,58.7,44.8,,
America/New_York UTC-05:00,2021-01-14 17:00:00,82,38,27,34,461.7,9.3,48.8,54.9,46.3,,
America/New_York UTC-05:00,2021-01-14 16:00:00,96,48,34,44,467.5,9.9,49.8,51.6,43.5,,
America/New_York UTC-05:00,2021-01-14 15:00:00,103,52,36,45,467.6,10.0,50.0,51.2,40,,
America/New_York UTC-05:00,2021-01-14 14:00:00,105,52,37,44,466.2,10.0,49.9,51.7,33.6,,
America/New_York UTC-05:00,2021-01-14 13:00:00,126,63,46,55,518.4,9.3,48.7,55.4,,,
America/New_York UTC-05:00,2021-01-14 12:00:00,123,62,44,51,509.3,8.3,47.0,58.5,34.6,,
America/New_York UTC-05:00,2021-01-14 11:00:00,114,58,41,48,500.5,7.9,46.2,60.6,26.1,,
America/New_York UTC-05:00,2021-01-14 10:00:00,116,58,42,49,508.6,7.6,45.7,60.1,,,
America/New_York UTC-05:00,2021-01-14 09:00:00,95,47,33,36,486.3,6.8,44.2,62.8,24.4,,
America/New_York UTC-05:00,2021-01-14 08:00:00,83,39,27,30,505.4,4.1,39.4,67.3,25.2,,
America/New_York UTC-05:00,2021-01-14 07:00:00,77,35,24,26,504.8,3.4,38.1,69.0,23.5,,
America/New_York UTC-05:00,2021-01-14 06:00:00,73,32,22,23,463.4,3.5,38.2,69.2,21.2,,
America/New_York UTC-05:00,2021-01-14 05:00:00,72,32,22,23,454.5,3.6,38.4,67.5,20.8,,
America/New_York UTC-05:00,2021-01-14 04:00:00,72,31,22,24,439.9,3.9,39.0,66.3,22.7,,
America/New_York UTC-05:00,2021-01-14 03:00:00,69,30,21,22,439.5,4.1,39.3,65.6,24.2,,
America/New_York UTC-05:00,2021-01-14 02:00:00,69,30,21,22,426.1,4.2,39.5,64.3,24,,
America/New_York UTC-05:00,2021-01-14 01:00:00,70,30,21,22,423.1,4.5,40.1,62.8,22.3,,
America/New_York UTC-05:00,2021-01-14 00:00:00,72,31,22,24,424.9,5.1,41.1,61.9,23.3,,
America/New_York UTC-05:00,2021-01-13 23:00:00,76,34,24,26,427.8,4.9,40.9,62.8,24.5,,
America/New_York UTC-05:00,2021-01-13 22:00:00,78,35,25,28,438.5,4.6,40.2,64.4,23.3,,
America/New_York UTC-05:00,2021-01-13 21:00:00,78,36,25,29,440.3,4.4,40.0,63.7,23.4,,
America/New_York UTC-05:00,2021-01-13 20:00:00,76,34,24,28,444.0,4.5,40.1,60.5,23.6,,
America/New_York UTC-05:00,2021-01-13 19:00:00,75,34,24,27,427.2,4.9,40.9,59.0,23.1,,
America/New_York UTC-05:00,2021-01-13 18:00:00,72,32,22,26,422.7,5.4,41.6,57.4,20.8,,
America/New_York UTC-05:00,2021-01-13 17:00:00,71,31,22,25,420.3,5.7,42.3,55.2,19.5,,
America/New_York UTC-05:00,2021-01-13 16:00:00,68,29,20,23,411.1,6.2,43.2,53.2,19.7,,
America/New_York UTC-05:00,2021-01-13 15:00:00,68,29,20,23,412.4,6.7,44.1,51.8,19.7,,
America/New_York UTC-05:00,2021-01-13 14:00:00,69,29,20,24,413.2,7.4,45.3,50.0,18.5,,
America/New_York UTC-05:00,2021-01-13 13:00:00,71,31,22,24,411.7,7.7,45.8,49.6,,,
America/New_York UTC-05:00,2021-01-13 12:00:00,74,33,23,25,414.6,7.5,45.5,49.5,20.1,,
America/New_York UTC-05:00,2021-01-13 11:00:00,79,36,25,27,421.8,7.5,45.6,50.1,,,
America/New_York UTC-05:00,2021-01-13 10:00:00,86,41,29,31,432.4,6.7,44.1,53.2,,,
America/New_York UTC-05:00,2021-01-13 09:00:00,84,40,28,29,437.6,5.5,41.8,57.5,,,
America/New_York UTC-05:00,2021-01-13 08:00:00,83,39,28,29,457.0,4.1,39.4,61.7,,,
America/New_York UTC-05:00,2021-01-13 07:00:00,80,37,26,27,478.7,3.9,39.0,63.4,,,
America/New_York UTC-05:00,2021-01-13 06:00:00,77,35,25,25,468.5,3.7,38.6,63.0,,,
America/New_York UTC-05:00,2021-01-13 05:00:00,75,34,24,24,464.1,3.6,38.5,62.5,,,
America/New_York UTC-05:00,2021-01-13 04:00:00,73,32,22,23,456.3,3.6,38.5,61.1,,,
America/New_York UTC-05:00,2021-01-13 03:00:00,70,30,21,22,463.2,3.4,38.1,61.1,,,
America/New_York UTC-05:00,2021-01-13 02:00:00,71,31,22,23,502.9,3.2,37.8,62.9,,,
America/New_York UTC-05:00,2021-01-13 01:00:00,70,30,21,22,475.5,2.8,37.1,61.3,,,
America/New_York UTC-05:00,2021-01-13 00:00:00,71,31,22,23,501.1,3.0,37.5,59.7,23.6,,
America/New_York UTC-05:00,2021-01-12 23:00:00,72,32,22,24,476.6,3.7,38.7,57.6,22.1,,
America/New_York UTC-05:00,2021-01-12 22:00:00,72,31,22,23,459.5,4.5,40.1,55.9,21.8,,
America/New_York UTC-05:00,2021-01-12 21:00:00,70,30,21,22,442.3,5.1,41.1,55.0,22.7,,
America/New_York UTC-05:00,2021-01-12 20:00:00,72,31,22,24,449.7,5.0,41.0,56.0,21.9,,
America/New_York UTC-05:00,2021-01-12 19:00:00,69,30,21,22,445.9,4.9,40.8,54.9,21.5,,
America/New_York UTC-05:00,2021-01-12 18:00:00,69,29,20,23,443.3,5.4,41.6,55.1,18.4,,
America/New_York UTC-05:00,2021-01-12 17:00:00,69,30,21,23,434.3,6.2,43.2,53.1,13.8,,
America/New_York UTC-05:00,2021-01-12 16:00:00,64,26,18,20,423.6,7.2,44.9,48.8,11.3,,
America/New_York UTC-05:00,2021-01-12 15:00:00,55,20,14,15,417.6,7.6,45.6,47.0,11.1,,
America/New_York UTC-05:00,2021-01-12 14:00:00,54,19,14,15,415.5,7.6,45.7,46.7,,,
America/New_York UTC-05:00,2021-01-12 13:00:00,54,19,14,15,412.8,7.4,45.3,47.4,,,
America/New_York UTC-05:00,2021-01-12 12:00:00,56,21,15,15,413.6,7.3,45.2,48.1,,,
America/New_York UTC-05:00,2021-01-12 11:00:00,63,25,18,19,421.2,6.7,44.1,52.2,29.2,,
America/New_York UTC-05:00,2021-01-12 10:00:00,78,36,25,26,448.8,5.2,41.3,60.2,30.9,,
America/New_York UTC-05:00,2021-01-12 09:00:00,88,42,30,31,481.7,3.3,38.0,65.8,,,
America/New_York UTC-05:00,2021-01-12 08:00:00,87,42,29,31,505.0,1.1,33.9,70.8,,,
America/New_York UTC-05:00,2021-01-12 07:00:00,77,35,25,25,540.4,-0.1,31.8,69.6,,,
America/New_York UTC-05:00,2021-01-12 06:00:00,71,31,21,22,515.6,0.0,32.0,69.0,,,
America/New_York UTC-05:00,2021-01-12 05:00:00,67,28,20,21,500.4,0.3,32.5,69.0,,,
America/New_York UTC-05:00,2021-01-12 04:00:00,63,26,18,19,485.9,0.4,32.7,68.9,22.5,,
America/New_York UTC-05:00,2021-01-12 03:00:00,62,25,17,18,513.8,0.5,32.8,68.0,21.4,,
America/New_York UTC-05:00,2021-01-12 02:00:00,62,25,17,18,533.1,0.6,33.1,67.5,19.5,,
America/New_York UTC-05:00,2021-01-12 01:00:00,61,24,17,18,535.1,0.9,33.7,67.0,18.3,,
America/New_York UTC-05:00,2021-01-12 00:00:00,58,22,15,16,528.7,1.1,34.0,66.7,18.9,,
America/New_York UTC-05:00,2021-01-11 23:00:00,59,23,16,17,558.0,1.3,34.4,67.5,18,,
America/New_York UTC-05:00,2021-01-11 22:00:00,58,22,16,17,534.9,1.6,34.9,67.3,16.4,,
America/New_York UTC-05:00,2021-01-11 21:00:00,55,20,14,15,492.6,2.0,35.7,66.0,18,,
America/New_York UTC-05:00,2021-01-11 20:00:00,53,19,13,14,498.1,2.4,36.4,63.3,19.8,,
America/New_York UTC-05:00,2021-01-11 19:00:00,52,18,13,14,466.4,2.8,37.1,62.7,19.4,,
America/New_York UTC-05:00,2021-01-11 18:00:00,55,20,14,16,469.1,3.4,38.1,60.6,17.2,,
America/New_York UTC-05:00,2021-01-11 17:00:00,57,21,15,17,450.8,3.9,39.1,59.6,12.9,,
America/New_York UTC-05:00,2021-01-11 16:00:00,52,18,13,14,432.3,4.3,39.7,58.0,9.8,,
America/New_York UTC-05:00,2021-01-11 15:00:00,52,18,12,15,433.8,4.3,39.7,57.2,8.4,,
America/New_York UTC-05:00,2021-01-11 14:00:00,46,16,11,12,436.2,4.6,40.3,56.6,8,,
America/New_York UTC-05:00,2021-01-11 13:00:00,42,14,10,12,432.8,3.9,39.1,57.5,6.7,,
America/New_York UTC-05:00,2021-01-11 12:00:00,44,15,11,12,430.4,3.2,37.7,58.4,8.5,,
America/New_York UTC-05:00,2021-01-11 11:00:00,41,14,10,11,427.3,2.7,36.9,58.0,11.3,,
America/New_York UTC-05:00,2021-01-11 10:00:00,36,12,9,10,438.1,2.2,36.0,59.8,12.3,,
America/New_York UTC-05:00,2021-01-11 09:00:00,35,12,9,10,454.0,1.6,34.8,61.1,12.3,,
America/New_York UTC-05:00,2021-01-11 08:00:00,34,12,8,13,465.5,0.8,33.4,62.1,13.2,,
America/New_York UTC-05:00,2021-01-11 07:00:00,37,13,9,10,484.4,0.2,32.4,63.0,15.3,,
America/New_York UTC-05:00,2021-01-11 06:00:00,39,14,10,11,500.3,-0.0,32.0,63.1,16.9,,
America/New_York UTC-05:00,2021-01-11 05:00:00,34,12,8,9,482.2,-0.4,31.3,63.0,16.9,,
America/New_York UTC-05:00,2021-01-11 04:00:00,38,13,9,9,481.6,-0.5,31.1,63.0,17.8,,
America/New_York UTC-05:00,2021-01-11 03:00:00,38,13,9,10,447.0,-0.3,31.5,62.2,19.1,,
America/New_York UTC-05:00,2021-01-11 02:00:00,40,14,10,10,455.4,0.2,32.3,61.1,15.8,,
America/New_York UTC-05:00,2021-01-11 01:00:00,39,14,10,10,447.5,0.5,32.8,60.2,13.9,,
America/New_York UTC-05:00,2021-01-11 00:00:00,34,12,8,9,442.6,0.8,33.5,59.3,12.5,,
America/New_York UTC-05:00,2021-01-10 23:00:00,36,12,9,9,441.1,1.2,34.2,58.7,11.8,,
America/New_York UTC-05:00,2021-01-10 22:00:00,35,12,8,9,436.3,1.7,35.0,57.6,11.4,,
America/New_York UTC-05:00,2021-01-10 21:00:00,26,9,6,7,446.1,2.6,36.7,52.9,13.3,,
America/New_York UTC-05:00,2021-01-10 20:00:00,18,6,4,6,452.5,3.5,38.3,49.8,13.6,,
America/New_York UTC-05:00,2021-01-10 19:00:00,19,7,5,6,456.7,3.9,39.0,49.0,11.6,,
America/New_York UTC-05:00,2021-01-10 18:00:00,21,7,5,6,462.0,4.6,40.3,47.4,8.1,,
America/New_York UTC-05:00,2021-01-10 17:00:00,16,5,4,4,433.8,5.5,41.8,45.6,5.8,,
America/New_York UTC-05:00,2021-01-10 16:00:00,9,3,2,3,417.2,6.3,43.3,45.4,2.2,,
America/New_York UTC-05:00,2021-01-10 15:00:00,7,2,2,2,412.6,6.7,44.0,40.9,0.8,,
America/New_York UTC-05:00,2021-01-10 14:00:00,6,2,2,2,410.0,6.5,43.7,41.3,,,
America/New_York UTC-05:00,2021-01-10 13:00:00,6,2,1,2,412.5,5.9,42.6,44.5,,,
America/New_York UTC-05:00,2021-01-10 12:00:00,6,2,1,2,405.7,5.5,41.9,46.1,,,
America/New_York UTC-05:00,2021-01-10 11:00:00,5,2,1,2,407.3,4.4,40.0,48.7,1.1,,
America/New_York UTC-05:00,2021-01-10 10:00:00,5,2,1,2,409.3,3.3,38.0,50.8,2.8,,
America/New_York UTC-05:00,2021-01-10 09:00:00,5,2,1,2,405.9,2.4,36.4,52.1,4.1,,
America/New_York UTC-05:00,2021-01-10 08:00:00,5,2,1,1,411.5,1.1,34.0,54.7,4.2,,
America/New_York UTC-05:00,2021-01-10 07:00:00,5,2,1,2,417.0,0.3,32.5,56.0,4.4,,
America/New_York UTC-05:00,2021-01-10 06:00:00,5,2,1,2,418.8,0.3,32.6,55.0,4,,
America/New_York UTC-05:00,2021-01-10 05:00:00,4,2,1,1,418.2,0.6,33.0,54.2,4.1,,
America/New_York UTC-05:00,2021-01-10 04:00:00,4,1,1,1,413.9,0.8,33.4,54.0,4.4,,
America/New_York UTC-05:00,2021-01-10 03:00:00,5,2,1,1,412.6,1.0,33.9,54.0,7.1,,
America/New_York UTC-05:00,2021-01-10 02:00:00,5,2,1,2,412.4,1.3,34.3,54.5,8.8,,
America/New_York UTC-05:00,2021-01-10 01:00:00,6,2,1,2,408.0,1.5,34.6,54.1,7.7,,
America/New_York UTC-05:00,2021-01-10 00:00:00,9,3,2,3,409.7,1.5,34.7,52.7,8,,
America/New_York UTC-05:00,2021-01-09 23:00:00,12,4,3,4,413.0,1.8,35.2,51.4,9.2,,
America/New_York UTC-05:00,2021-01-09 22:00:00,51,17,12,12,424.4,2.7,36.9,51.6,8.7,,
America/New_York UTC-05:00,2021-01-09 21:00:00,322,321,271,299,427.4,3.3,37.9,49.9,6.9,,
America/New_York UTC-05:00,2021-01-09 20:00:00,20,7,5,6,422.8,3.8,38.8,47.2,6.7,,
America/New_York UTC-05:00,2021-01-09 19:00:00,11,4,3,4,419.8,4.5,40.1,44.6,6,,
America/New_York UTC-05:00,2021-01-09 18:00:00,14,5,3,4,417.1,4.3,39.7,43.8,,,
America/New_York UTC-05:00,2021-01-09 17:00:00,7,2,2,3,413.1,4.2,39.6,43.1,4.3,,
America/New_York UTC-05:00,2021-01-09 16:00:00,5,2,1,2,406.9,4.4,39.9,43.3,2,,
America/New_York UTC-05:00,2021-01-09 15:00:00,5,2,1,2,404.1,4.4,40.0,45.3,1.1,,
America/New_York UTC-05:00,2021-01-09 14:00:00,5,2,1,2,402.3,3.8,38.9,45.1,,,
America/New_York UTC-05:00,2021-01-09 13:00:00,6,2,1,2,399.1,3.0,37.4,44.6,,,
America/New_York UTC-05:00,2021-01-09 12:00:00,6,2,1,2,401.3,2.3,36.2,43.8,,,
America/New_York UTC-05:00,2021-01-09 11:00:00,6,2,1,2,399.0,1.6,35.0,43.9,0.4,,
America/New_York UTC-05:00,2021-01-09 10:00:00,6,2,1,2,397.8,0.5,32.8,46.1,1,,
America/New_York UTC-05:00,2021-01-09 09:00:00,8,3,2,2,399.3,-0.5,31.2,49.6,2.9,,
America/New_York UTC-05:00,2021-01-09 08:00:00,7,2,2,2,399.4,-1.7,28.9,54.3,5.4,,
America/New_York UTC-05:00,2021-01-09 07:00:00,9,3,2,3,399.2,-2.8,27.0,57.8,7.1,,
America/New_York UTC-05:00,2021-01-09 06:00:00,10,3,2,3,398.1,-2.8,26.9,58.9,7.4,,
America/New_York UTC-05:00,2021-01-09 05:00:00,12,4,3,3,398.3,-2.6,27.4,59.8,7.4,,
America/New_York UTC-05:00,2021-01-09 04:00:00,13,5,3,4,395.4,-2.4,27.7,62.4,7.9,,
